"Gene"	"BaseGeneMean"	"OutlierFactor"	"GeneMean"	"BatchFacBatch1"	"BatchFacBatch2"	"DEFacGroup1"	"DEFacGroup2"
"Gene1836"	"Gene1836"	2.07924184014356	1	2.07924184014356	0.650265407265533	2.2720039010064	1	1
"Gene1842"	"Gene1842"	0.648261700757309	1	0.648261700757309	2.8856231182138	3.07817376081199	1	1
"Gene1843"	"Gene1843"	2.1690613856588	1	2.1690613856588	0.711605135925914	1.30800290783424	1	1
"Gene1844"	"Gene1844"	3.19915126070444	1	3.19915126070444	1.01912947251932	1.69025266950891	1	1
"Gene1845"	"Gene1845"	4.5527471569431	1	4.5527471569431	1.35195223277525	0.473462135886761	1	1
"Gene1847"	"Gene1847"	3.21595381969897	1	3.21595381969897	0.545012387122482	0.778837002175245	1	1
"Gene1849"	"Gene1849"	14.9922472148335	1	14.9922472148335	0.874109299875778	2.17713453170324	1	1
"Gene1852"	"Gene1852"	4.14070158685183	1	4.14070158685183	1.6811062323325	1.13328577721117	1	1
"Gene1858"	"Gene1858"	5.80616469295312	1	5.80616469295312	4.99804076217918	1.34028837368355	1	1
"Gene1860"	"Gene1860"	8.80566707006522	1	8.80566707006522	1.333906970193	1.087833604179	1	1
"Gene1862"	"Gene1862"	8.23863560000658	1	8.23863560000658	0.46108907078299	0.436644572018866	1	1
"Gene1863"	"Gene1863"	2.66277845353781	1	2.66277845353781	0.999478286696763	1.35460177572971	1	1
"Gene1870"	"Gene1870"	4.88995598890598	1	4.88995598890598	0.63116657748533	1.03187599028099	1	1
"Gene1871"	"Gene1871"	2.11712582588776	1	2.11712582588776	1.26253101501432	0.742331275132869	1	2.10583821522729
"Gene1873"	"Gene1873"	2.62255873705523	1	2.62255873705523	1.6175032515139	1.86500868818527	1	1
"Gene1876"	"Gene1876"	5.74072731642553	1	5.74072731642553	0.475025862795609	0.825859566574582	1	1
"Gene1877"	"Gene1877"	2.94306896742368	1	2.94306896742368	0.932739403469026	0.553560785316666	1	1
"Gene1880"	"Gene1880"	5.50978672952324	1	5.50978672952324	1.23933009029099	1.77088670254547	1	1
"Gene1885"	"Gene1885"	1.54961183930837	1	1.54961183930837	2.22650473735821	1.21018115241045	1	1
"Gene1891"	"Gene1891"	1.65449639260189	1	1.65449639260189	1.47043840594521	0.914604644863144	1	1
"Gene1892"	"Gene1892"	1.78259301435126	1	1.78259301435126	1.57702915348908	0.822914831548124	1	1
"Gene1893"	"Gene1893"	5.55184053228936	1	5.55184053228936	0.766415760110327	0.916371186727335	1	1
"Gene1894"	"Gene1894"	1.68896779079574	1	1.68896779079574	0.467214222575411	1.38417511759353	1	1
"Gene1896"	"Gene1896"	3.65788521256039	1	3.65788521256039	0.830457167476614	1.57609001624944	1	1
"Gene1897"	"Gene1897"	1.40625832631268	1	1.40625832631268	1.38540990987891	1.92805476813997	1	1
"Gene1900"	"Gene1900"	4.09753808218757	1	4.09753808218757	0.570383180470293	0.466728179813846	1	1
"Gene1902"	"Gene1902"	9.9930084982272	1	9.9930084982272	0.378797712122322	0.718403678189083	1	1
"Gene1907"	"Gene1907"	2.23200305408175	1	2.23200305408175	1.25557564431145	0.88902421054518	1	1
"Gene1908"	"Gene1908"	2.64719243960873	1	2.64719243960873	1.72790404901033	1.22134992746023	1	1
"Gene1910"	"Gene1910"	2.69710813319563	1	2.69710813319563	1.45026564624315	1.81495935066596	1	1
"Gene1913"	"Gene1913"	12.4929048781413	1	12.4929048781413	0.959797761256577	1.20727638266102	1	1
"Gene1915"	"Gene1915"	2.55669770223022	1	2.55669770223022	2.78774109651038	0.460849265613512	1	1
"Gene1917"	"Gene1917"	3.796519389561	1	3.796519389561	0.739816519772876	2.22692030819421	1	1
"Gene1918"	"Gene1918"	2.30853873271044	1	2.30853873271044	0.751964091559768	0.953386066597527	1	1.23437388270271
"Gene1922"	"Gene1922"	5.01960156698391	1	5.01960156698391	0.735018950284418	1.45685727478234	1.42882864053634	1
"Gene1925"	"Gene1925"	0.580333518103338	35.4333337786563	37.6921221933956	0.830800485939616	2.76975411269869	1	1
"Gene1927"	"Gene1927"	2.2919601484213	1	2.2919601484213	2.23636975512781	1.61438462059302	1	1
"Gene1928"	"Gene1928"	5.69926746038105	1	5.69926746038105	0.354932639442727	0.908356332510376	1	1
"Gene1930"	"Gene1930"	0.0723075556063504	55.1820362368343	58.6997561593262	1.05701551115501	0.425832420732666	1	1
"Gene1932"	"Gene1932"	6.19534753524642	1	6.19534753524642	1.48563441136738	3.55439743879063	1	1
"Gene1933"	"Gene1933"	1.10730647121779	24.5085798431226	26.0709418990663	0.626921791392943	1.48605644346295	1	1
"Gene1937"	"Gene1937"	1.03347080360189	1	1.03347080360189	1.34349947481552	1.62849834568335	1	1.81828893187665
"Gene1938"	"Gene1938"	1.46937349906709	1	1.46937349906709	1.8980787565884	2.43018441916151	1	1
"Gene1939"	"Gene1939"	7.50284781262199	1	7.50284781262199	2.34498975903926	0.54979328220202	1	1
"Gene1942"	"Gene1942"	2.33856551233616	1	2.33856551233616	1.46299730095481	2.04503275511849	1	1.12137689871172
"Gene1945"	"Gene1945"	4.61466722119981	1	4.61466722119981	1.6329574386979	0.470927509295214	1	1
"Gene1952"	"Gene1952"	4.65170485471489	1	4.65170485471489	0.454844619472709	2.56692800104038	1	1
"Gene1954"	"Gene1954"	2.2627324257983	1	2.2627324257983	1.6996549431823	0.83947713954897	1	1
"Gene1955"	"Gene1955"	2.55037155548435	1	2.55037155548435	1.87512429466757	1.463493030413	1	1
"Gene1956"	"Gene1956"	1.5864024702454	1	1.5864024702454	2.93422420252517	3.62930972919502	1	1
"Gene1959"	"Gene1959"	2.03611096947657	1	2.03611096947657	1.09231112657777	1.79393879327035	1	1
"Gene1960"	"Gene1960"	2.02679560315153	1	2.02679560315153	0.619440362516093	0.785582648242077	1	1
"Gene1961"	"Gene1961"	19.485093831437	1	19.485093831437	1.20732134468342	1.29565831813861	1.16738339632224	1
"Gene1967"	"Gene1967"	4.11430834602201	1	4.11430834602201	0.454779313881713	2.4013566509253	1	1
"Gene1969"	"Gene1969"	12.2915500964284	1	12.2915500964284	1.57000041912862	0.780433275478916	1	0.698190495378547
"Gene1973"	"Gene1973"	2.06149081719078	1	2.06149081719078	2.43770925296915	1.19212257630304	1	1
"Gene1975"	"Gene1975"	2.10057766657731	1	2.10057766657731	1.04698951395938	1.1507818165426	1	1
"Gene1977"	"Gene1977"	8.80876622912948	1	8.80876622912948	1.44826733222219	0.75334083943372	1	0.987558712487192
"Gene1978"	"Gene1978"	3.71006804437532	1	3.71006804437532	1.22635396880586	1.27668328831057	1	1
"Gene1984"	"Gene1984"	2.25268930207134	1	2.25268930207134	1.12161182289692	1.98148006493029	1	1
"Gene1986"	"Gene1986"	1.84039993908076	43.9514553397155	46.7532531821778	0.446704958688207	1.43509133375637	1	1
"Gene1989"	"Gene1989"	3.06959554877806	1	3.06959554877806	0.692265996099957	1.59740337084188	1	1
"Gene1992"	"Gene1992"	3.41538256095851	1	3.41538256095851	2.09554473809445	0.407883773392094	1	1
"Gene1999"	"Gene1999"	3.76543829451663	1	3.76543829451663	0.690390755334911	1.96483066078132	1.27663730780131	1
"Gene2000"	"Gene2000"	4.17882395636199	1	4.17882395636199	0.949792121521421	1.03981149033712	1	1
"Gene2005"	"Gene2005"	5.45047715881695	1	5.45047715881695	1.02415643480792	0.504618527023504	1	1
"Gene2007"	"Gene2007"	4.89899425316958	1	4.89899425316958	0.9489265932264	0.665120759558445	1	1
"Gene2009"	"Gene2009"	3.35896084094152	1	3.35896084094152	0.807485068006358	0.879169536818454	1	1
"Gene2011"	"Gene2011"	3.81620242878973	1	3.81620242878973	2.47516032208632	1.05977500260611	1	1
"Gene2014"	"Gene2014"	1.19292299977903	1	1.19292299977903	1.15560143118667	1.48508893541132	1	1
"Gene2023"	"Gene2023"	3.91641882865372	1	3.91641882865372	0.621056600285104	2.44579096276141	1	1
"Gene2026"	"Gene2026"	2.48098986692856	1	2.48098986692856	1.76064208368479	0.781580183746521	1	1.44595931455863
"Gene2028"	"Gene2028"	6.28465933127066	1	6.28465933127066	0.602344554272966	1.84908059310354	1	1
"Gene2029"	"Gene2029"	2.16093206213663	40.8259788921028	43.4285352509804	0.849905610587883	0.60241350951571	1	1
"Gene2034"	"Gene2034"	16.0556795616081	1	16.0556795616081	0.785605835852887	1.85885609446289	1	1
"Gene2035"	"Gene2035"	3.42552013054295	1	3.42552013054295	0.881691417124548	0.443206604891912	1	1
"Gene2036"	"Gene2036"	4.8121652622163	1	4.8121652622163	1.12561176732864	1.36039388948869	1	1
"Gene2037"	"Gene2037"	2.22118038017985	1	2.22118038017985	1.24753810704369	1.39838836946873	1	1
"Gene2039"	"Gene2039"	17.7591941086344	1	17.7591941086344	0.836972120784635	0.299251909665761	1	1
"Gene2042"	"Gene2042"	0.899712467121598	58.7748230170296	62.5215743145096	1.03598865000508	0.781289487751236	1	1
"Gene2043"	"Gene2043"	2.16928080149726	1	2.16928080149726	1.01641553052546	0.928913811318368	1	1
"Gene2050"	"Gene2050"	4.57977090668655	1	4.57977090668655	1.44245664903858	1.06071102573836	1	1
"Gene2052"	"Gene2052"	0.115013103614704	57.9996344123898	61.6969693312039	2.990613422671	0.263917887979356	1	1
"Gene2057"	"Gene2057"	3.43714346766176	1	3.43714346766176	0.992636747509776	0.809394237999578	1	1
"Gene2058"	"Gene2058"	2.92770894792219	1	2.92770894792219	1.66446787285746	1.49938110742779	1	1
"Gene2060"	"Gene2060"	17.1690887838473	1	17.1690887838473	0.76292483062492	1.56655864761285	1	1
"Gene2062"	"Gene2062"	3.51801804305625	1	3.51801804305625	0.736965017621509	0.660612209916162	1	1
"Gene2063"	"Gene2063"	4.56716903436423e-08	82.8283773936497	88.1084839858533	2.01897826770516	0.78778163660279	1	1
"Gene2064"	"Gene2064"	4.01675716547027	1	4.01675716547027	0.58577532742709	0.415344810674775	1	1
"Gene2067"	"Gene2067"	4.79474840936085	1	4.79474840936085	1.27501300498528	0.722849437852327	1	1
"Gene2069"	"Gene2069"	10.8021732286263	1	10.8021732286263	0.850811621997371	1.21074412999183	1	1
"Gene2076"	"Gene2076"	5.67446994860984	1	5.67446994860984	0.702015550766924	0.468676365910925	1	2.17198608775186
"Gene2078"	"Gene2078"	2.24415901492607	1	2.24415901492607	0.704286787087216	0.702340034188482	1	1
"Gene2079"	"Gene2079"	0.787848322907744	99.5410574299263	105.886556521775	1.33075908799003	2.52721725897125	1	1
"Gene2080"	"Gene2080"	1.96902250854061	1	1.96902250854061	1.65910699127804	1.69673261027952	1	1
"Gene2081"	"Gene2081"	2.94870610871932	1	2.94870610871932	0.521668760599976	0.580828462258058	1	1
"Gene2085"	"Gene2085"	2.3552048884866	1	2.3552048884866	3.11131314117368	0.765591196823032	1	0.717228776705536
"Gene2091"	"Gene2091"	6.63017471432946	1	6.63017471432946	1.838272742444	0.463165918470941	1	1
"Gene2094"	"Gene2094"	5.12890122530039	1	5.12890122530039	0.336155395325479	0.500949975241482	1	1
"Gene2095"	"Gene2095"	1.6917352463224	1	1.6917352463224	1.20338757785256	1.33228596911801	1	0.691924803870573
"Gene2097"	"Gene2097"	2.07329031697144	1	2.07329031697144	1.31068582135067	1.15414178451782	1	1
"Gene2104"	"Gene2104"	2.73362726689479	1	2.73362726689479	0.519585069752792	0.578683304904767	1	1
"Gene2110"	"Gene2110"	3.37098413456536	1	3.37098413456536	1.40020075809322	1.06164700580405	1	1
"Gene2111"	"Gene2111"	1.41456981476321	40.8823538123564	43.4885039345966	0.735272338859358	0.740926287652463	1	1
"Gene2114"	"Gene2114"	5.8686915665791	1	5.8686915665791	1.12554308802558	0.415775121434857	1	1
"Gene2115"	"Gene2115"	3.70001150385783	1	3.70001150385783	0.592593503748895	2.78884083730757	1	1
"Gene2117"	"Gene2117"	4.40216842980573	1	4.40216842980573	1.61773005401046	2.17626076835436	1	1
"Gene2119"	"Gene2119"	1.64038977598344	45.7670226839418	48.6845585066046	1.02676678438366	1.50273831898538	1	1
"Gene2120"	"Gene2120"	1.17125645796075	1	1.17125645796075	1.37723504541468	1.54718105987254	1	1
"Gene2125"	"Gene2125"	0.898351235727178	1	0.898351235727178	1.71808379644123	2.59206230227171	1	1
"Gene2126"	"Gene2126"	4.09694145785114	1	4.09694145785114	1.24706822523016	0.38670807268033	1	1
"Gene2128"	"Gene2128"	1.61857860013623	1	1.61857860013623	2.44552618492436	2.69777435642413	1	1
"Gene2129"	"Gene2129"	3.45080845554111	1	3.45080845554111	1.43225055884995	0.666756383291117	0.654411094759143	1
"Gene2130"	"Gene2130"	4.51046492740507	1	4.51046492740507	1.78381026038536	1.05173197678742	1	1
"Gene2132"	"Gene2132"	7.84762079053899	1	7.84762079053899	1.17587209127164	0.695331102460458	1	1
"Gene2137"	"Gene2137"	5.34878597937452	1	5.34878597937452	0.656707321839055	0.899478976960934	1	1
"Gene2139"	"Gene2139"	0.950503659380174	137.73164454885	146.511700216018	0.905180877431516	1.18298497942451	1	1
"Gene2142"	"Gene2142"	2.19927649620138	1	2.19927649620138	2.10134024839221	2.0235499686352	1	1
"Gene2143"	"Gene2143"	9.71125737463927	1	9.71125737463927	1.11513695130585	0.409795238758176	1	1
"Gene2146"	"Gene2146"	5.85657678751216	1	5.85657678751216	0.364683301713678	2.69946950083142	1	1
"Gene2150"	"Gene2150"	0.160070361464703	65.574056712713	69.7542425381675	0.7141304136961	0.794970776523109	1	1
"Gene2152"	"Gene2152"	5.93301684608738	1	5.93301684608738	0.640243558224247	0.898215896308343	1.38861714357716	1
"Gene2153"	"Gene2153"	3.45462342841089	1	3.45462342841089	0.910834329696255	0.48933776926061	1	1
"Gene2156"	"Gene2156"	1.48509874587023	1	1.48509874587023	0.800228152068274	1.76835776125832	1	1
"Gene2157"	"Gene2157"	1.35628330075162	1	1.35628330075162	2.02081772089892	1.91562505033612	1.31130787269545	0.877522337335817
"Gene2159"	"Gene2159"	0.566848266193973	97.7227850505698	103.95237372284	1.44904842827393	2.42805289037549	1	1
"Gene2160"	"Gene2160"	3.83255647145997	1	3.83255647145997	1.34146360538396	0.94031503843324	1	1
"Gene2163"	"Gene2163"	5.93428199016016	1	5.93428199016016	0.514285743372112	1.12304288435933	1	1
"Gene2166"	"Gene2166"	6.54204170064134	1	6.54204170064134	0.463170387133571	0.865952502153369	1	1
"Gene2167"	"Gene2167"	5.20201570970874	1	5.20201570970874	0.899556187434612	0.713500054544871	1	1
"Gene2168"	"Gene2168"	8.89583786925269	1	8.89583786925269	2.28361854516429	0.514643515029314	1	1
"Gene2169"	"Gene2169"	0.0218758248277965	204.726256411772	217.777054822799	0.419230847463476	1.37184971517666	1	1
"Gene2170"	"Gene2170"	5.18762441231836	1	5.18762441231836	3.28494905371147	0.566790782962447	1	1
"Gene2173"	"Gene2173"	2.87913872238551	1	2.87913872238551	0.551251062692772	2.48014860241234	1	1
"Gene2174"	"Gene2174"	0.22927154318515	92.8266483907649	98.7441203191456	1.77991394909098	0.773804982694365	1	1.05042240567238
"Gene2181"	"Gene2181"	3.75823694609054	1	3.75823694609054	1.72523167445226	1.65922363984463	1	0.987116612756589
"Gene2188"	"Gene2188"	2.86018474610456	1	2.86018474610456	0.758822073403972	1.66706602827111	1	1
"Gene2194"	"Gene2194"	1.14192229082537	1	1.14192229082537	1.78836314793354	1.12040254843389	1	0.880630036784289
"Gene2195"	"Gene2195"	1.62972012080851	1	1.62972012080851	1.76393946022373	1.33731287680109	1	1
"Gene2196"	"Gene2196"	3.69080608952176	1	3.69080608952176	0.664494729841213	0.801216718866152	1	1
"Gene2199"	"Gene2199"	5.59019533832113	1	5.59019533832113	0.544889671838376	0.890559668448167	1	1
"Gene2201"	"Gene2201"	1.89319145814277	1	1.89319145814277	3.05746047036135	1.81586995551398	1	1
"Gene2209"	"Gene2209"	5.93587343814813	1	5.93587343814813	0.80318155764119	0.887281331013798	1	1
"Gene2215"	"Gene2215"	5.37514519016806	1	5.37514519016806	1.44710434588098	0.981287350417212	1	1
"Gene2218"	"Gene2218"	2.05651873653268	1	2.05651873653268	0.935257111031897	1.57560462427724	1	1
"Gene2221"	"Gene2221"	8.83230494486681	1	8.83230494486681	0.779993195099402	1.09372745767283	1	1
"Gene2227"	"Gene2227"	5.40258755478421	1	5.40258755478421	0.424787302916833	1.2470593157933	1	1
"Gene2228"	"Gene2228"	2.0882573221341	1	2.0882573221341	0.859140966847732	1.17206384044638	1.01508959569325	1
"Gene2229"	"Gene2229"	3.00725144679995	26.9250074777243	28.6414108886302	1.48482696800225	0.998267406850884	1	1
"Gene2230"	"Gene2230"	2.39894549442657	1	2.39894549442657	2.63320496922417	1.75446581617391	1	1
"Gene2232"	"Gene2232"	3.45221243971127	1	3.45221243971127	0.797419309894335	0.961227314528066	1	1
"Gene2234"	"Gene2234"	4.43618282316251	37.4922191203896	39.8822564429014	2.5810196998671	0.928493785951741	1	1
"Gene2241"	"Gene2241"	1.93554064450168	1	1.93554064450168	1.86064907532134	0.958954526937752	1	1
"Gene2243"	"Gene2243"	2.69081102978579	1	2.69081102978579	1.13446790297159	0.516185679377903	1	1
"Gene2250"	"Gene2250"	2.82592356931139	1	2.82592356931139	1.89362356285867	1.18042178877118	0.659926694977058	1
"Gene2252"	"Gene2252"	2.63351295993659	1	2.63351295993659	0.846389177177059	1.20054942860413	1	1
"Gene2253"	"Gene2253"	1.06350833525578	1	1.06350833525578	0.870184803345304	1.40363655363332	1	1
"Gene2257"	"Gene2257"	0.386594728509394	39.234748358362	41.7358676603359	0.394406631069752	1.39333061756048	1	1
"Gene2259"	"Gene2259"	3.03231464322106	1	3.03231464322106	0.855797170391044	0.585308221715654	1	1
"Gene2260"	"Gene2260"	3.54208225838212	1	3.54208225838212	1.58957861589518	2.15537529649193	1	1
"Gene2261"	"Gene2261"	3.74740704690359	1	3.74740704690359	0.497291267193877	0.575457397519878	1	1
"Gene2262"	"Gene2262"	6.8896268745876	1	6.8896268745876	0.771186670929859	0.960425453213354	1	1
"Gene2263"	"Gene2263"	4.90731542243874	1	4.90731542243874	0.755778933511762	2.47633004194558	1	1
"Gene2264"	"Gene2264"	1.4271635173236	1	1.4271635173236	1.97715220623618	1.19533482517115	1	1
"Gene2272"	"Gene2272"	1.20105521547506	1	1.20105521547506	1.92897307559463	3.31128709428548	1	0.800177892083832
"Gene2274"	"Gene2274"	11.0486071115563	1	11.0486071115563	1.95059522686696	1.31267304855717	1	1
"Gene2276"	"Gene2276"	0.0521800834734345	71.1920717591341	75.7303923110571	0.533782511243672	0.511139288689932	1	1
"Gene2277"	"Gene2277"	4.95823649430781	1	4.95823649430781	0.901910742215457	0.547250642614657	1	1
"Gene2279"	"Gene2279"	13.1218141113324	1	13.1218141113324	2.5241203671314	1.48135978026239	1	1
"Gene2281"	"Gene2281"	8.17137498820784	1	8.17137498820784	1.41317415205178	0.73826981801049	1	1
"Gene2288"	"Gene2288"	0.00281125045274213	41.1221301626283	43.7435654410863	1.81850861536339	1.6317175555154	1	1
"Gene2289"	"Gene2289"	1.83916838390639	1	1.83916838390639	1.18215427551656	0.900581862450642	1	1
"Gene2290"	"Gene2290"	1.97013243237519	1	1.97013243237519	2.21822169758696	1.05335496394355	1	1
"Gene2294"	"Gene2294"	6.60106360471745	1	6.60106360471745	2.64159817466282	1.10910352582248	1	1
"Gene2295"	"Gene2295"	6.89536124764932	1	6.89536124764932	1.9166248717657	2.6523286142431	1.00688531205809	1
"Gene2297"	"Gene2297"	1.89142382464674	1	1.89142382464674	1.50630326211437	0.660067087355577	1	1
"Gene2299"	"Gene2299"	1.39430677403495	1	1.39430677403495	1.5947892009763	1.78562093029916	1	1
"Gene2301"	"Gene2301"	4.05703482768001	1	4.05703482768001	0.518018098091586	1.8442701360889	1	1
"Gene2302"	"Gene2302"	5.72571932292467	1	5.72571932292467	1.73208453765696	1.36609789021943	1	1
"Gene2305"	"Gene2305"	2.79914566370613	1	2.79914566370613	3.00685325202213	0.710241403826068	1	1
"Gene2306"	"Gene2306"	2.73608993714029	1	2.73608993714029	1.87383371263677	0.750427703233366	1	1
"Gene2311"	"Gene2311"	1.6566217469081	1	1.6566217469081	0.837370059193609	1.5029678916618	1.03167892162414	1
"Gene2316"	"Gene2316"	6.47535785040042	1	6.47535785040042	0.807444135393468	0.500213162034274	0.863824159407137	1
"Gene2321"	"Gene2321"	5.20754605525576	1	5.20754605525576	0.796946728819059	0.623094883694043	1	1
"Gene2324"	"Gene2324"	2.50959891947713	1	2.50959891947713	1.96797976780205	1.58384233031918	1	1
"Gene2325"	"Gene2325"	5.03151503317618	1	5.03151503317618	0.461697712438646	0.92026453169847	1	1
"Gene2326"	"Gene2326"	3.26969444513546	1	3.26969444513546	0.661595795327017	0.688231716588951	1	1
"Gene2327"	"Gene2327"	1.78766075950278	1	1.78766075950278	1.55262790033295	0.971244930841237	1	1
"Gene2331"	"Gene2331"	1.64505090872903	1	1.64505090872903	1.98418997590862	0.950797011189263	1	1.20263199746418
"Gene2336"	"Gene2336"	15.1232581581549	1	15.1232581581549	0.601969105786741	0.996952288182753	1	1
"Gene2339"	"Gene2339"	6.89162147637482	1	6.89162147637482	0.96677233696456	1.28986045558783	1	1
"Gene2340"	"Gene2340"	7.18481456423181	1	7.18481456423181	3.60542180445059	0.440435419083706	1	1
"Gene2347"	"Gene2347"	1.76036774263726	1	1.76036774263726	0.852631031494452	1.6732523589588	1.25068632525013	1
"Gene2349"	"Gene2349"	2.57011691854064	1	2.57011691854064	1.91266535230959	1.95447669116928	1	1
"Gene2351"	"Gene2351"	2.98961176452927	1	2.98961176452927	1.00167518053926	0.872151537235376	0.745614284467067	1
"Gene2354"	"Gene2354"	2.5279229891256	148.509334727768	157.976441798732	2.40238806786555	0.616438326330074	1	1.30612339020704
"Gene2356"	"Gene2356"	2.4663446556842	1	2.4663446556842	1.62512163223196	0.837312109753309	1	1
